id,name,头像,类别,详情页,总点赞,总收藏,总评论,总分享,笔记数量,总互动量,门槛校验结果,收藏点赞比,评论点赞比,博主类型,投放建议
6882487d000000001203c45e,XIANGSHANG向尚,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hjsl20ljo2g5n3qcf8llslal2evgmg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABkayhuPj0vepmltmEO0F0LyvhbDAEiUTMJr1un11c-ZE=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
688249e5000000002400c352,蓝涩,https://sns-avatar-qc.xhscdn.com/avatar/616fc1e16a39bedc09c0f89e.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABkayhuPj0vepmltmEO0F0L_wclEIRobl9ZETaxL2-pmM=,3199,865,70,135,1,4269,双门槛全部达标,0.27,0.022,普通低价值博主,转化比值一般，性价比偏低
688648750000000017037178,摆烂所LAB,https://sns-avatar-qc.xhscdn.com/avatar/f3966b12-a162-3a92-b1fe-d104a61a0d3e?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABG_nALBfpu6wt6_pJ-XeU-OZlt-xiEu9YH9tpcsSixLo=,3077,1208,96,337,1,4718,双门槛全部达标,0.393,0.031,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
688740320000000017034884,蛋卷大王,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g5v71dphq405opg3fa5augkl7380q8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABrBbKk-5lkDA_H4QywD7LbmM_oBETFKcFsX_J4ghitaE=,3664,2089,10,697,1,6460,双门槛全部达标,0.57,0.003,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68899c890000000004004977,麻糖呗,https://sns-avatar-qc.xhscdn.com/avatar/625e6b85fd3a764da5dcee47.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhmLaf24LAPnkZ9-lHaS0dFSMaTnAgJjJiA3dWCtdrw0=,1267,500,53,77,1,1897,双门槛全部达标,0.395,0.042,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6889c43b000000002302e2ed,魅大咖,https://sns-avatar-qc.xhscdn.com/avatar/fff8cc60-e8f3-3c03-b53c-541927593718?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhmLaf24LAPnkZ9-lHaS0dPGsB9muYaFu-jgp2A1USQU=,1,0,0,0,1,1,总互动不足100,0.0,0.0,普通低价值博主,总互动仅1，流量薄弱，不建议投放
6889f1420000000023024e3e,cuibuju,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3159086ta1e0g5nk7t2fg8geeuf1n3r0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhmLaf24LAPnkZ9-lHaS0dO6iJK-oH5JtzXp5aDVtIEw=,158,69,4,52,1,283,双门槛全部达标,0.437,0.025,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
688aa497000000002502673e,吴千语Karena,https://sns-avatar-qc.xhscdn.com/avatar/5e1bb2b7e29ec00001828ada.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB5c6ZmBTEfqf0IMDh8hG9g-kHTIgfPYH9U3RiMOR1_Gs=,22500,1402,936,988,1,25826,双门槛全部达标,0.062,0.042,普通低价值博主,转化比值一般，性价比偏低
688b433b0000000023039953,雪饼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31trqc7076u005n33qmckkerje0178a8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABWF8yoR3OEruKivFt5Nvt4yS45Ar0-cT7UvBKyRjCwQs=,4562,2375,40,1285,1,8262,双门槛全部达标,0.521,0.009,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
688ca10900000000250234c9,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABQyeIMj9xdnH_fWTOMJG40VxZ7kjJGytFlD3A7m13KMI=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
688e0ea00000000002002475,SIMWOOD简木,https://sns-avatar-qc.xhscdn.com/avatar/61fb5905ebbf38f68ac57c68.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB_cNBY4dlkFhR7LlHOfS-uey8UsQToxKM8lh-L74l4aQ=,282,72,26,23,1,403,双门槛全部达标,0.255,0.092,普通低价值博主,转化比值一般，性价比偏低
688f282300000000220388a7,施,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ff5n6mo6edg5oo5umq5bt7tvcjglk0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABy2qEaHJi0WlbjsTag_s1n7c4NC5NawPwtsX-rNlw4uA=,4278,277,307,379,1,5241,双门槛全部达标,0.065,0.072,普通低价值博主,转化比值一般，性价比偏低
68908539000000002203a309,晚柠,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g5vb30b1u6g5pp342j2199ul1a3pu0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtIbcbuvN5tIHwGNSw5YCIu5HMtXoGLxeCyMVgnUYniI=,4176,1925,14,527,1,6642,双门槛全部达标,0.461,0.003,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6891a3610000000023039260,97,https://sns-avatar-qc.xhscdn.com/avatar/6333aad23b71d25e2c8b2234.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB9o_-x2-7gRvDrT97nrAR3Y8kYgQR1ZiXnisAIGsYQec=,3434,707,25,257,1,4423,双门槛全部达标,0.206,0.007,普通低价值博主,转化比值一般，性价比偏低
6891c1ea0000000002003f8f,vv,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v7dtnr12g005od0rujk0mrpjs1iil8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB9o_-x2-7gRvDrT97nrAR3UiLGZPe4hI8ekiJBx3yuuc=,3354,569,38,86,1,4047,双门槛全部达标,0.17,0.011,普通低价值博主,转化比值一般，性价比偏低
6891eaa30000000025011452,etoiles,https://sns-avatar-qc.xhscdn.com/avatar/6257acb9324eb24bd637621d.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB9o_-x2-7gRvDrT97nrAR3ceR_ROQ9Os8uJvnSa-RYT4=,2611,1725,41,1374,1,5751,双门槛全部达标,0.661,0.016,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6892f21c000000002501ddf6,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtARHyA-IJ1JSHYJlTNPSCBXv7sK6pnfTGwA09jWJF2k=,2,1,0,0,1,3,总互动不足100,0.5,0.0,普通低价值博主,总互动仅3，流量薄弱，不建议投放
689449b90000000025015802,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB9-bwr1b6jhD3QBzw43cLv3JAMk5CJAKE15YouJYaEpE=,2,1,0,0,1,3,总互动不足100,0.5,0.0,普通低价值博主,总互动仅3，流量薄弱，不建议投放
6894a2f90000000025025a33,Nick Tian,https://sns-avatar-qc.xhscdn.com/avatar/61165ef02d51bd6677196a60.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB9-bwr1b6jhD3QBzw43cLv8b3nmxK2ex2gSt70CzXdP0=,1334,774,43,613,1,2764,双门槛全部达标,0.58,0.032,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
689738e7000000002302bd31,PJ先生,https://sns-avatar-qc.xhscdn.com/avatar/651c3c436115ef5370ecbcde.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABzjs1msvYrejdR7u0ZT0KBxk3B3NVpr0PlbxqbPf5aw8=,82,76,4,8,1,170,双门槛全部达标,0.927,0.049,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
689af966000000001b03ffb1,昏昏nomadic,https://sns-avatar-qc.xhscdn.com/avatar/60e47f26c8993c6cd87f6010.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABchVCZrXFeKRXEGucT2vMQFQ4ieNK29NyukxDKpELWtU=,8497,2352,254,571,1,11674,双门槛全部达标,0.277,0.03,普通低价值博主,转化比值一般，性价比偏低
689d7484000000001b032e44,是珠非猪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31kfmb2ptio6g5obgv2bnv5l5rcj5s3o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABvrVl64dJQsKl4DIuMBTN1a3EaZ6qv10K1mkF__L9myo=,5467,3075,280,247,1,9069,双门槛全部达标,0.562,0.051,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
689dca4a000000001c03473f,男孩阿兵,https://sns-avatar-qc.xhscdn.com/avatar/634cdc830a31d716f142cf0d.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABvrVl64dJQsKl4DIuMBTN1Q9X7sULCaJq_PlSReg1BEY=,1536,524,42,208,1,2310,双门槛全部达标,0.341,0.027,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68a535e7000000001c031027,Souyui,https://sns-avatar-qc.xhscdn.com/avatar/6323434af7bb8c2718d6602c.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABzaMpy1ASr80J9tu71GxMdh5p3n1DwfUIJSEZnSD1j_8=,1008,149,71,51,1,1279,双门槛全部达标,0.148,0.07,普通低价值博主,转化比值一般，性价比偏低
68a5c45f000000001b01f991,小酒崽崽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30q99cifc7e0g5njr2ns08l67plo613g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABzaMpy1ASr80J9tu71GxMdgcZQc3uGQIxOUFhd1mdZ_E=,1125,450,33,106,1,1714,双门槛全部达标,0.4,0.029,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68a71d60000000001d02325b,Hope✨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l9c9681l8005pqvhjim3i68jpktlng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABHBlGp64T2ivwMg8FMvQn5XjZjYcTz5MEoka2CjBkDPA=,1487,869,13,253,1,2622,双门槛全部达标,0.584,0.009,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68ae5e42000000001b036871,一只爆炸闫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r2rmlns0a005odsbtu40lsmcml2kg0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABFkE_yNvpnhWiWySATFvIs1dyZMfDV8v8xdDW9v7Gcw8=,374,203,7,176,1,760,双门槛全部达标,0.543,0.019,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68afe3ec000000001d014328,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABqnsEYbtbSSsZv7A_4VIC0vwQqqShWdqg0cU4XRE7v3A=,1,0,0,0,1,1,总互动不足100,0.0,0.0,普通低价值博主,总互动仅1，流量薄弱，不建议投放
68afe74f000000001c035791,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABqnsEYbtbSSsZv7A_4VIC0ru-mNyzwp4to94NAuZLGPo=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
68b10352000000001c013e83,A+设计师达人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31re2paop7o505no1lgu0bv5fflq047o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABmSh9x3pOAlVuwoG9-N2CsL6Z8aCuaj5TM8TBu716XLw=,140,78,3,13,1,234,双门槛全部达标,0.557,0.021,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68b18a2f000000001c03426e,小贾夫人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31iummubhgm0047epn7qjcqv4jqlbg40?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABmSh9x3pOAlVuwoG9-N2CsL8F4OxHjhAhDKMCzLx1zYA=,525,99,37,20,1,681,双门槛全部达标,0.189,0.07,普通低价值博主,转化比值一般，性价比偏低
68b25086000000001d006b4a,多乐,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ljk0ujr52004a45dqi47b3ejeloq6g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABNdKC9wEyFByrRKMNd7WlMdiPtn_bI-Zj3_NF6YAKRhw=,341,156,1,90,1,588,双门槛全部达标,0.457,0.003,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68b94252000000001b032770,一只甜甜怪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b7sm3bvno005nl66rvg8nh644fdq1g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABWmHMtZLY6_YtamKKVZbR66jjVsmYmZl8imAEP9CHaEo=,1418,531,16,36,1,2001,双门槛全部达标,0.374,0.011,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68bad0f8000000001c004ca7,叫我YIYI,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a0p75h3n2705ovaeqspgm05f965030?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABv8QSuhx43tQsbvC1Dd_7YPy4FTA4ai90fIyzGp1SnZk=,7813,2542,71,282,1,10708,双门槛全部达标,0.325,0.009,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68be7267000000001c00eacb,帅晕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo322d4m05pnu005n5ikfkklee48itqlj8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB4UQpD5aX-4Uk9msWSxat2OrciNdZIp_FFCtdInf4blc=,444,45,16,10,1,515,双门槛全部达标,0.101,0.036,普通低价值博主,转化比值一般，性价比偏低
68bef8b7000000001c0090ec,Pinko.,https://sns-avatar-qc.xhscdn.com/avatar/5f5df2c661d5d70001fc1bcb.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB4UQpD5aX-4Uk9msWSxat2M9pEnHY1FdidDEXFxUorKM=,7171,1234,105,237,1,8747,双门槛全部达标,0.172,0.015,普通低价值博主,转化比值一般，性价比偏低
68bf9eb8000000001c03f5c8,KB轻商务男装,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uiaaacvla6g5p22hlgqafg2pnqh3so?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABPF1MYu9pIH0Nk0N_wakqVaU5G78I2qjGniRS5h2PT4o=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
68c13ef5000000001d027002,时尚蜗牛,https://sns-avatar-qc.xhscdn.com/avatar/63f0c367f291fa54a882b761.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABfj61s8GN8XL0EWTWbw66p_xep2gH2ENQARboRP7mPbY=,1547,753,16,71,1,2387,双门槛全部达标,0.487,0.01,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68c3b452000000001d01a8c2,Hawaii Studio,https://sns-avatar-qc.xhscdn.com/avatar/1738f3ae-887b-3e5b-a4ad-7c68603a0c6e?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABE1GljVi1rY3_cDzfvYZvAZE4yTxusfKnEyIRWmYSL9s=,233,149,8,302,1,692,双门槛全部达标,0.639,0.034,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68c40dba000000001b03f63b,Jun1n,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n2dd7p85m005q2pdrhnamm0lqcno8g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABV19IWqoByVBkiVD8sal-GA0A7dBoCJgORIJRjmJUirc=,865,96,613,45,1,1619,双门槛全部达标,0.111,0.709,高讨论声量型,新品造势、品牌话题引爆，不适合直接带货转化
68c6672e000000001d0039a4,愿喵成真,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lebvajfks004bn0bvhknl3i11orlug?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB_BSWCs4Lq2k-vAftQr8qHkdy7CEE8FldWW6c09iN6MY=,29,9,0,5,1,43,总互动不足100,0.31,0.0,普通低价值博主,总互动仅43，流量薄弱，不建议投放
68c80d5a000000001b02394e,山那边有光～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p1hb90q2g005pg00l92pqesb8m9vro?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABFkBBHob7YQQs5TkfYJ90eN-Oy3Xa7dlDptP1w3Xyf9g=,11,1,0,0,1,12,总互动不足100,0.091,0.0,普通低价值博主,总互动仅12，流量薄弱，不建议投放
68c97647000000001101583d,啊哈哈哈哈哈黑猫警长！,https://sns-avatar-qc.xhscdn.com/avatar/63ae9be1daa810d35a5282a0.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABdmC-9RPigBTuJnGCHm-xF--cakUU9UPvS3rc9fFCQJU=,3789,112,554,119,1,4574,双门槛全部达标,0.03,0.146,普通低价值博主,转化比值一般，性价比偏低
68ca8415000000001202ee92,千语,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qlu9uml0m005n111s31elq4k952v0g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB2SdjZBj4iJwvqclXjeDM1VyAZmcOphlLV1ldUFGSCDU=,1905,506,87,329,1,2827,双门槛全部达标,0.266,0.046,普通低价值博主,转化比值一般，性价比偏低
68cacd7c0000000013013c80,蛋饺bb,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tbeco8e62005pg83sahhil7atnh4s0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB2SdjZBj4iJwvqclXjeDM1Xlygria5VbQqSFUVBUw4Ns=,6799,2891,56,875,1,10621,双门槛全部达标,0.425,0.008,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68cbc741000000000e02704f,一方清欢日常,https://sns-avatar-qc.xhscdn.com/avatar/645b65431e7abf18da7d1266.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABzIM4kjj2i7H-T1iuTd3wIFtIPk8Is813daQvT-Z_EIo=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
68cd5c660000000013029dd9,摇不摇,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo322enjirdno005o29kn0098l1idc5osg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB4fxjeqroNnGTnBwt7Sm9sKzPqiPHMWodoInlYfOdLxI=,324,123,39,18,1,504,双门槛全部达标,0.38,0.12,普通低价值博主,转化比值一般，性价比偏低
68d11c9d0000000007028ddd,高伯伯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vcnlejhia005nk324f082493pqo50o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABOuZejoHi7oRzDQvjmYdYVFFumxz2zffFaYd7BN011A8=,1020,37,166,10,1,1233,双门槛全部达标,0.036,0.163,高讨论声量型,新品造势、品牌话题引爆，不适合直接带货转化
68d166ca000000000b03cb2c,Dopamine,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3169lr2lq1e6g5o7qp3a85cn9den3ps0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABOuZejoHi7oRzDQvjmYdYVOt-sd-WJfSXigMXodLeLc4=,7,2,2,0,1,11,总互动不足100,0.286,0.286,普通低价值博主,总互动仅11，流量薄弱，不建议投放
68d20414000000001003fc23,一梨YILI,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rk11dicis004a11t6t604jb93cif1g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB1XZ4EFVL8LOWynXNiLC9Q69HEweGMYgRo7jA8yHOp60=,79231,6869,2977,709,1,89786,双门槛全部达标,0.087,0.038,普通低价值博主,转化比值一般，性价比偏低
68d2854c000000001301286a,Shenghannnn,https://sns-avatar-qc.xhscdn.com/avatar/61e9a683f5274d765323076a.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB1XZ4EFVL8LOWynXNiLC9Q2LeAhgeOMow3-4mZ-NRZUQ=,7165,1946,102,174,1,9387,双门槛全部达标,0.272,0.014,普通低价值博主,转化比值一般，性价比偏低
68d3f9d9000000001301e7ce,豆豆百宝袋,https://sns-avatar-qc.xhscdn.com/avatar/645b7c0d1d74d41345e61461.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABBNL2rxcSQkYUOf0lxue71AWdfzoyiiUzjkGgJH2o08s=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
68d66040000000000e00c9e8,付付要暴富,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mt20hgrl8005q3sumf792399vth8pg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABMiMLZJc7WwVwfRwVOMQoYpNVWAtC7MzpXS0eBkbezKE=,120,56,2,4,1,182,双门槛全部达标,0.467,0.017,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
68d8ec8e0000000011014035,Bccfy,https://sns-avatar-qc.xhscdn.com/avatar/5fef277eb596e240edab239c.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABuOVgrRFFEYh_-vS1tz5szp3euqrCXaiMxxHlU2xJvDU=,9431,676,273,588,1,10968,双门槛全部达标,0.072,0.029,普通低价值博主,转化比值一般，性价比偏低
